,folder,art_movement,jpeg,image_name,scrape_state
8709,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_auguste_renoir/bather_arranging_hair_hi.jpg,pierreauguste_renoir-bather_arranging_her_hair,saved
8710,train,Romanticismo,https://www.copia-di-arte.com/kunst/andreas_achenbach/gebirgslandschaft.jpg,andreas_achenbach-paesaggio_norvegese_montagnoso,saved
8711,train,Espressionismo,https://www.copia-di-arte.com/kunst/edvard_munch_11004/august_strindberg.jpg,edvard_munch-august_strindberg_1983,saved
8712,validation,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/the_governess.jpg,jeanbaptiste_simeon_chardin-the_governess_1984,saved
8713,validation,Impressionismo,https://www.copia-di-arte.com/kunst/gustave_caillebotte/brm161085_v1.jpg,gustave_caillebotte-man_at_the_window,saved
8714,validation,Rinascimento,https://www.copia-di-arte.com/kunst/albrecht_duerer/liegender_loewe.jpg,albrecht_duerer-leone_coricato,saved
8715,validation,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/gruene-aepfel.jpg,paul_cezanne-pcezanne_green_apples,saved
8716,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/port_domois_belle_ile_hi.jpg,claude_monet-port_domois_at_belle_ile,saved
8717,train,Rinascimento,https://www.copia-di-arte.com/kunst/akg/pics/carpacciohlursulaabreisederpilg_hi.jpg,vittore_carpaccioum-carpaccio_ursula_departure_opilgrims,saved
8718,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/tancred-und-herminia.jpg,nicolas_poussin-tancred_and_herminia,saved
8719,test,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/Gelbe-und-violette-Schwertlilien.jpg,claude_monet-iridi_gialle_e_color_malva,saved
8720,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/trevor_neal_1/stone_barn_alport_derbyshire.jpg,trevor_neal-stone_barn_alport_derbyshire_1986,saved
8721,train,Rinascimento,https://www.copia-di-arte.com/kunst/lucas_cranach_d_ae/grablegung_christi.jpg,lucas_cranach_il_vecchio-the_entombment,saved
8722,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/sitzende_madame_cezanne_hi.jpg,paul_cezanne-sedentary_madam_cezanne,saved
8723,train,Rinascimento,https://www.copia-di-arte.com/kunst/correggio_eigentl_antonio_all/mystische_vermaehlung_heilige_hi.jpg,antonio_allegri_detto_correggioum-heilige_christentum_martyr,saved
8724,train,Barocco,https://www.copia-di-arte.com/kunst/giovanni_paolo_pannini/mai45004-3.jpg,giovanni_paolo_pannini-capriccio_romano_con_il_colosseo_guer,saved
8725,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/walter_launt_palmer/schneebedeckt.jpg,walter_launt_palmer-schneebedeckt,saved
8726,train,Impressionismo,https://www.copia-di-arte.com/kunst/camille_pissarro_59/schnee-morgen.jpg,camille_pissarro-lavenue_de_lopera_snow_morning,saved
8727,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck/selbstbildnis-2.jpg,sir_anthonis_van_dyck-selfportrait,saved
8728,validation,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/seerosenteich_monet.jpg,claude_monet-stagno_di_waterlily,saved
8729,train,Romanticismo,https://www.copia-di-arte.com/kunst/friedrich_nerly/the-ca-doro-venice.jpg,friedrich_nerly-the_ca_doro_venice,saved
8730,validation,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/harbour-at-night.jpg,caspar_david_friedrich-harbour_at_night_sisters,saved
8731,train,Classicismo,https://www.copia-di-arte.com/kunst/franz_xavier_winterhalter/portrait_of_louis_dorleans_184_hi.jpg,franz_xaver_winterhalter-portrait_of_louis_dorleans_oil_on_c,saved
8732,validation,Barocco,https://www.copia-di-arte.com/kunst/michelangelo_caravaggio/Caravaggio_david_goliath.jpg,michelangelo_caravaggio-david_defeats_goliath,saved
8733,validation,Espressionismo,https://www.copia-di-arte.com/kunst/franz_marc_727/schlafendes_reh_hi.jpg,franz_marc-sleeping_deer_1987,saved
8734,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/church_boundary_bedfield_oil_o.jpg,timothy_easton-church_boundary_bedfield_oil_on_canvas,saved
8735,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/timothy_easton_1/thatching_the_summer_house_lan.jpg,timothy_easton-thatching_the_summer_house_lanhydrock_house_c,saved
8736,train,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute/Red-passion-flower-Redoute-Artist-Artist.jpg,pierre_joseph_redoute-red_passion_flower_redoute,saved
8737,train,Romanticismo,https://www.copia-di-arte.com/kunst/rudolph_ernst/araber-in-einem-palast.jpg,rudolph_ernst-araber_in_einem_palast,saved
8738,validation,Barocco,https://www.copia-di-arte.com/kunst/noartist/v/velsquez_kroenung_mariae_engel.jpg,diego_rodriguez_de_silva_y_velazquez-velasquez_kronung_maria,saved
8739,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/landschaft_evangelisten_matth_hi.jpg,nicolas_poussin-landscape_with_the_evangelist_matthaus,saved
8740,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_wrightofderby/dorothy_hodges_1752_1800_in_ei.jpg,joseph_wright_of_derby-dorothy_hodges_in_einem_gelben_kleid,saved
8741,train,Rinascimento,https://www.copia-di-arte.com/kunst/tizian_eigentl_tiziano_vercel/knight_of_the_order_of_malta_tizian.jpg,tiziano_alias_tiziano_vercellioca-knight_of_the_order_of_mal,saved
8742,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/oberbayerische-kleinstadt.jpg,wassily_kandinsky-oberbayerische_kleinstadt_murnau,saved
8743,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/afternoon_in_the_tuileries_par.jpg,julian_barrow-afternoon_in_the_tuileries_paris_oil_on_canvas,saved
8744,train,Barocco,https://www.copia-di-arte.com/kunst/guido_reni/crown-of-thorns.jpg,guido_reni-the_crown_of_thorns,saved
8745,test,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/altersbildnis_hi.jpg,rembrandt_van_rijn-altersbildnis,saved
8746,test,Romanticismo,https://www.copia-di-arte.com/kunst/noartist/w/wturner_schiffahrt_themsemuend.jpg,william_turner-wturner_schiffahrt_themsemundung,saved
8747,validation,Romanticismo,https://www.copia-di-arte.com/kunst/caspar_david_friedrich/1-blick-aus-dem-atelier.jpg,caspar_david_friedrich-view_from_thstudio_1989,saved
8748,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/toro-azul-study.jpg,mark_adlington-toro_azul_study,saved
8749,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/christies/hi/youngmanwitharedtie_hi_1.jpg,pierreauguste_renoir-young_man_with_a_red_tie_1990,saved
8750,train,Espressionismo,https://www.copia-di-arte.com/kunst/lovis_corinth/walchenseelandschaft.jpg,lovis_corinth-untitled_1991,saved
8751,validation,Impressionismo,https://www.copia-di-arte.com/kunst/vincent_van_gogh/garden_arles_detail_cypress_t_hi.jpg,vincent_van_gogh-the_garden_at_arles_detail_of_the_cypress_t,saved
8752,test,Barocco,https://www.copia-di-arte.com/kunst/charles_le_brun_3666/moses_defending_daughters_jet_hi.jpg,charles_le_brun-moses_defending_the_daughters_of_jethro_pair,saved
8753,train,Classicismo,https://www.copia-di-arte.com/kunst/noartist/p/peach__redout_1.jpg,pierre_joseph_redoute-peach_redoute,saved
8754,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/ville-d-avray.jpg,jeanbabtistecamille_corot-villedavray,saved
8755,train,Classicismo,https://www.copia-di-arte.com/kunst/francisco_jose_de_goya/second_of_may.jpg,francisco_jose_de_goya-the_second_of_may_the_riot_against_th_1993,saved
8756,train,Romanticismo,https://www.copia-di-arte.com/kunst/correggio_eigentl_antonio_all/thm_mystische_vermaehlung_heilige_hi.jpg,william_turner-turner_classical_landscape,saved
8757,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/moonlight.jpg,william_turner-st_marks_place_venice_moonlight_engraved_by_g,saved
8758,train,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/die_entfuehrung_der_proserpina.jpg,rembrandt_van_rijn-the_abduction_of_proserpina,saved
8759,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/henri_de_toulouse-lautrec/invitation_to_a_cup_of_milk.jpg,henri_de_toulouselautrec-invitation_to_a_cup_of_milk,saved
8760,validation,Classicismo,https://www.copia-di-arte.com/kunst/pierre_joseph_redoute//Galardia.jpg,pierre_joseph_redoute-galardia_redoute,saved
8761,train,Barocco,https://www.copia-di-arte.com/kunst/guido_reni/angel_appearing_to_st_jerome.jpg,guido_reni-angel_appearing_to_st_jerome,saved
8762,train,Romanticismo,https://www.copia-di-arte.com/kunst/jean_babtiste_camille_corot/wolkenverhangenem_himmel_hi.jpg,jeanbabtistecamille_corot-under_overcast_sky,saved
8763,train,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/a/aduerer_magdalene_beneath_the.jpg,albrecht_duerer-adurer_magdalene_beneath_the_cross,saved
8764,train,Rinascimento,https://www.copia-di-arte.com/kunst/joachim_patinir/die-taufe-christi.jpg,joachim_patinirum-the_baptism_of_christnach,saved
8765,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/kuh_moskau_hi.jpg,wassily_kandinsky-cow_in_moscow,saved
8766,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lothar_lueder/kreidekueste-im-herbst_lueder.jpg,lothar_luder-rugen_kreidekuste_im_herbst,saved
8767,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/frauprofsch.jpg,ernst_ludwig_kirchner-untitled_1994,saved
8768,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/Still-Life-with-Teapot.jpg,pierre_bonnard-still_life_with_teapot,saved
8769,train,Romanticismo,https://www.copia-di-arte.com/kunst/alexander_andrejewitsch_iwanow/priamos_bittet_achilles_um_die.jpg,alexander_andrejewitsch_iwanow-priam_tearfully_supplicates_a,saved
8770,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/p/pissarro__the_poultry_market.jpg,camille_pissarro-pissarro_the_poultry_market,saved
8771,train,Classicismo,https://www.copia-di-arte.com/kunst/nicolas_poussin/tancred_erminia_hi.jpg,nicolas_poussin-tancred_and_erminiaum,saved
8772,train,Barocco,https://www.copia-di-arte.com/kunst/jacob_jordaens/head_old_man_hi.jpg,jacob_jordaens-head_of_an_old_man,saved
8773,validation,Impressionismo,https://www.copia-di-arte.com/kunst/max_slevogt//Garten-in-Godramstein-mit-verwachsenem-Baum.jpg,max_slevogt-garden_in_godramstein_tree_grown_together,saved
8774,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/d/david_teniers_dj_raucher_auf_e.jpg,david_teniers-david_teniers_dj_raucher_auf_einem,saved
8775,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/torse_de_jeune_femme_au_peignoir_blanc.jpg,pierre_bonnard-torse_de_jeune_femme_au_peignoir_blanc,saved
8776,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/the_old_schools_harrow_oil_on.jpg,julian_barrow-the_old_schools_harrow_oil_on_canvas,saved
8777,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/rio_de_san_vio.jpg,julian_barrow-rio_de_san_vio,saved
8778,validation,Rinascimento,https://www.copia-di-arte.com/kunst/noartist/m/mary_as_queen_of_angels__duere.jpg,albrecht_duerer-mary_as_queen_of_angels_durer,saved
8779,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/robert_tyndall/the_tree_anglesey.jpg,robert_tyndall-the_tree_anglesey,saved
8780,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/red_poinsettias.jpg,karen_armitage-red_poinsettias,saved
8781,train,Classicismo,https://www.copia-di-arte.com/kunst/anton_graff/bildnis_gotthold_ephraim_lessi.jpg,anton_graff-portrait_of_gotthold_ephraim_lessing,saved
8782,validation,Romanticismo,https://www.copia-di-arte.com/kunst/akg/pics/fhayezvenusmitzweitaubenscherzend_hi.jpg,francesco_hayez-fhayez_venus_with_two_pigeons,saved
8783,train,Classicismo,https://www.copia-di-arte.com/kunst/jacob_philipp_hackert/die_rueckkehr_der_russischen_f.jpg,jacob_philipp_hackert-the_return_of_the_russian_fleet_after_,saved
8784,train,Espressionismo,https://www.copia-di-arte.com/kunst/august_macke_726/heilige_georg_iii_hi.jpg,august_macke-the_saint_georg_iii,saved
8785,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/stillleben_mit_fruechten1.jpg,pierre_bonnard-still_life_with_fruit_1996,saved
8786,train,Classicismo,https://www.copia-di-arte.com/kunst/jeanleon_gerome/portrait_of_marianne_elisa_bir.jpg,jeanleon_gerome-portrait_of_marianne_elisa_birch,saved
8787,train,Classicismo,https://www.copia-di-arte.com/kunst/hubert_robert/jean-antoine_roucher.jpg,hubert_robert-jeanantoine_roucher_gets_ready_for_the_transit,saved
8788,test,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/chillis-1.jpg,lincoln_seligman-chillis_1998,saved
8789,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/mont_sainte_victoire_hi.jpg,paul_cezanne-the_mont_sainte_victoire,saved
8790,train,Romanticismo,https://www.copia-di-arte.com/kunst/ferdinand_victor_eugene_delacr/der_raub_der_rebekka.jpg,ferdinand_victor_eugene_delacroix-the_rape_of_rebecca,saved
8791,train,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/study_figures_adoration_magi_hi.jpg,leonardo_da_vinci-study_of_figures_for_the_adoration_of_the_,saved
8792,train,Classicismo,https://www.copia-di-arte.com/kunst/jacob_philipp_hackert/Tempe-von-Segesta.jpg,jacob_philipp_hackert-untitled_1999,saved
8793,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/king_of_the_mountain.jpg.jpg,mark_adlington-king_of_the_mountain,saved
8794,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/pink_flowers_in_a_jug.jpg,karen_armitage-pink_flowers_in_a_jug,saved
8795,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/julian_barrow/barrow_91st_street.jpg,julian_barrow-st_street_at_lexington_avenue_oil_on_canvas,saved
8796,test,Barocco,https://www.copia-di-arte.com/kunst/rembrandt_hamerszoon_van_rijn/bildnis_baartje_martens_doomer.jpg,rembrandt_van_rijn-portrait_of_baartje_martensdoomer,saved
8797,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/akt_vor_dem_spiegel_oder_badende_nu_devant_la_glac.jpg,pierre_bonnard-akt_vor_dem_spiegel_oder_badende_nu_devant_la,saved
8798,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/lincoln_seligman/red_jar_1996_acrylic_on_paper.jpg,lincoln_seligman-red_jar_acrylic_on_paper,saved
8799,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner//Bedford.jpg,william_turner-bedford,saved
8800,train,Barocco,https://www.copia-di-arte.com/kunst/sir_anthonis_van_dyck//Jugendliches-Selbstbildnis.jpg,sir_anthonis_van_dyck-youthful_selfportrait,saved
8801,train,Romanticismo,https://www.copia-di-arte.com/kunst/joseph_mallord_william_turner/schneesturm_lawine_ueberschwe_hi.jpg,william_turner-snowstorm_avalanche_and_inundation,saved
8802,train,Rinascimento,https://www.copia-di-arte.com/kunst/michelangelo_buonarroti/adam-and-eve.jpg,michelangelo_buonarroti-nude_female_seated_on_the_knees_of_a,saved
8803,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/mark_adlington/red_stag_detail_from_gathering.jpg,mark_adlington-red_stag_detail_from_gathering_deer,saved
8804,validation,Barocco,https://www.copia-di-arte.com/kunst/gerrit_van_honthorst/le-joueur-de-flute_van-honthorst.jpg,gerrit_van_honthorst-the_flautist,saved
8805,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/boote_in_cannes_dusk.jpg,pierre_bonnard-boats_at_cannes_dusk,saved
8806,train,Barocco,https://www.copia-di-arte.com/kunst/noartist/p/pprubens__expulsion_of_hagar.jpg,peter_paul_rubens-pprubens_expulsion_of_hagar,saved
8807,train,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci/madonna_und_kind_madonna_litta.jpg,leonardo_da_vinci-madonna_and_child_the_litta_madonna,saved
8808,test,Post-impressionismo,https://www.copia-di-arte.com/kunst/fritz_overbeck/sommertag-in-der-hammeniederung-mit-blick-auf-den-weyerberg.jpg,fritz_overbeck-summers_day_in_hammeniederg_with_the_weyerber,saved
8809,validation,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/josch/lilien_rot_gelb_hi.jpg,josch-lilies_redyellow,saved
8810,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/feixdemartinez_daniela/rueckblick.jpg,daniela_feix_de_martinez-review,saved
8811,train,Espressionismo,https://www.copia-di-arte.com/kunst/egon_schiele/maedchenkopf_offenem_haar_hi.jpg,egon_schiele-girl_head_with_open_hair,saved
8812,test,Classicismo,https://www.copia-di-arte.com/kunst/jacques_louis_david/colossus_monte_cavallo_hi.jpg,jacques_louis_david-colossus_of_monte_cavallo,saved
8813,test,Romanticismo,https://www.copia-di-arte.com/kunst/jean_baptiste_simeon_chardin/the_laundry_woman_detail_of_89.jpg,jeanbaptiste_simeon_chardin-the_laundry_woman_detail_of,saved
8814,train,Espressionismo,https://www.copia-di-arte.com/kunst/ernst_ludwig_kirchner/radrennen_mit_motorvorspann.jpg,ernst_ludwig_kirchner-radrennen_mit_motorvorspann,saved
8815,train,Rinascimento,https://www.copia-di-arte.com/kunst/leonardo_da_vinci//Self-Portrait.jpg,leonardo_da_vinci-self_portrait,saved
8816,train,Impressionismo,https://www.copia-di-arte.com/kunst/paul_cezanne/selbstportrait_des_kuenstlers.jpg,paul_cezanne-selbstportrait_des_kunstlers,saved
8817,train,Impressionismo,https://www.copia-di-arte.com/kunst/claude_monet/1-etretat.jpg,claude_monet-cap_dantifer_etretat,saved
8818,train,Impressionismo,https://www.copia-di-arte.com/kunst/noartist/c/cpissarro_pont_royal_apavillon.jpg,camille_pissarro-cpissarro_pont_royal_apavillon_de_fl,saved
8819,train,Arte concreta figurativa,https://www.copia-di-arte.com/kunst/karen_armitage/narcissi-and-freesia.jpg,karen_armitage-narcissi_and_freesia,saved
8820,train,Post-impressionismo,https://www.copia-di-arte.com/kunst/pierre_bonnard/die_seine_nahe_vernon.jpg,pierre_bonnard-die_seine_nahe_vernon,saved
8821,train,Espressionismo,https://www.copia-di-arte.com/kunst/wassily_kandinsky/houses-on-a-hill.jpg,wassily_kandinsky-houses_on_a_hill,saved
8822,validation,Barocco,https://www.copia-di-arte.com/kunst/charles_le_brun_3666/henri_tour_dauvergne_1611_75_hi.jpg,charles_le_brun-henri_de_la_tour_dauvergne,saved
8823,test,Romanticismo,https://www.copia-di-arte.com/kunst/thomas_whitcombe//Stormy-weather.jpg,thomas_whitcombe-stormy_weather,saved
